2839	117.951266000	0x0304	1	51
2841	117.952809000	0x0304	1	51
2847	118.015717000	0x0304	1	51
2849	118.077405000	0x0304	1	51
2851	118.142614000	0x0304	1	51
2853	118.144251000	0x0304	1	51
2855	118.205300000	0x0304	1	51
2857	118.206925000	0x0304	1	51
2863	118.270431000	0x0304	1	51
2865	118.333517000	0x0304	1	51
2867	118.334810000	0x0304	1	51
2873	118.397710000	0x0304	1	51
2875	118.463170000	0x0304	1	51
2877	118.526917000	0x0304	1	51
2879	118.527833000	0x0304	1	51
2881	118.589731000	0x0304	1	51
2883	118.654671000	0x0304	1	51
2885	118.655952000	0x0304	1	51
2887	118.718558000	0x0304	1	51
2889	118.719641000	0x0304	1	51
2891	118.782724000	0x0304	1	51
2893	118.783877000	0x0304	1	51
2895	118.845896000	0x0304	1	51
2897	118.846943000	0x0304	1	51
2899	118.911511000	0x0304	1	51
2901	118.912477000	0x0304	1	51
2903	118.974399000	0x0304	1	51
2905	118.975902000	0x0304	1	51
2907	119.039501000	0x0304	1	51
2909	119.041111000	0x0304	1	51
2911	119.103064000	0x0304	1	51
2913	119.105088000	0x0304	1	51
2915	119.167225000	0x0304	1	51
2917	119.168868000	0x0304	1	51
2919	119.230583000	0x0304	1	51
2921	119.231938000	0x0304	1	51
2923	119.294558000	0x0304	1	51
2925	119.295512000	0x0304	1	51
2927	119.358772000	0x0304	1	51
2929	119.360410000	0x0304	1	51
2931	119.421301000	0x0304	1	51
2933	119.422869000	0x0304	1	51
2935	119.486997000	0x0304	1	51
2937	119.487989000	0x0304	1	51
2939	119.549580000	0x0304	1	51
2941	119.614067000	0x0304	1	51
2943	119.677449000	0x0304	1	51
2945	119.742832000	0x0304	1	51
2947	119.805354000	0x0304	1	51
2949	119.870649000	0x0304	1	51
2951	119.933530000	0x0304	1	51
2953	119.935015000	0x0304	1	51
2955	119.999156000	0x0304	1	51
2961	120.062779000	0x0304	1	51
2963	120.127758000	0x0304	1	51
2969	120.190536000	0x0304	1	51
2971	120.191832000	0x0304	1	51
2977	120.253920000	0x0304	1	51
2979	120.255646000	0x0304	1	51
2985	120.317734000	0x0304	1	51
2987	120.382629000	0x0304	1	51
2989	120.384273000	0x0304	1	51
2991	120.445321000	0x0304	1	51
2993	120.446900000	0x0304	1	51
2995	120.510872000	0x0304	1	51
2997	120.511720000	0x0304	1	51
2999	120.573848000	0x0304	1	51
3001	120.575576000	0x0304	1	51
3003	120.637649000	0x0304	1	51
3005	120.639178000	0x0304	1	51
3007	120.702026000	0x0304	1	51
3009	120.703531000	0x0304	1	51
3011	120.765541000	0x0304	1	51
3013	120.767087000	0x0304	1	51
3015	120.829704000	0x0304	1	51
3017	120.831118000	0x0304	1	51
3023	120.894618000	0x0304	1	51
3025	120.896198000	0x0304	1	51
3029	120.959328000	0x0304	1	51
3031	120.960481000	0x0304	1	51
3035	121.021144000	0x0304	1	51
3041	121.085761000	0x0304	1	51
3047	121.149691000	0x0304	1	51
3049	121.215368000	0x0304	1	51
3051	121.277888000	0x0304	1	51
3053	121.341103000	0x0304	1	51
3055	121.406688000	0x0304	1	51
3057	121.469324000	0x0304	1	51
3059	121.534477000	0x0304	1	51
3061	121.535963000	0x0304	1	51
3063	121.599602000	0x0304	1	51
3065	121.601226000	0x0304	1	51
3067	121.661548000	0x0304	1	51
3069	121.663119000	0x0304	1	51
3071	121.727619000	0x0304	1	51
3073	121.729128000	0x0304	1	51
3075	121.789648000	0x0304	1	51
3077	121.790994000	0x0304	1	51
3079	121.854619000	0x0304	1	51
3081	121.856284000	0x0304	1	51
3083	121.918116000	0x0304	1	51
3085	121.919690000	0x0304	1	51
3087	121.982051000	0x0304	1	51
3089	121.983302000	0x0304	1	51
3091	122.045520000	0x0304	1	51
3093	122.047114000	0x0304	1	51
3095	122.110799000	0x0304	1	51
3097	122.112089000	0x0304	1	51
3099	122.173793000	0x0304	1	51
3101	122.175459000	0x0304	1	51
3103	122.238211000	0x0304	1	51
3105	122.239711000	0x0304	1	51
3107	122.302660000	0x0304	1	51
3109	122.304129000	0x0304	1	51
3111	122.365302000	0x0304	1	51
3113	122.366893000	0x0304	1	51
3115	122.429812000	0x0304	1	51
3117	122.430750000	0x0304	1	51
3119	122.495826000	0x0304	1	51
3121	122.497408000	0x0304	1	51
3123	122.557169000	0x0304	1	51
3125	122.622503000	0x0304	1	51
3127	122.686785000	0x0304	1	51
3129	122.750583000	0x0304	1	51
3131	122.814843000	0x0304	1	51
3133	122.878166000	0x0304	1	51
3135	122.941433000	0x0304	1	51
3137	122.942985000	0x0304	1	51
3139	123.006586000	0x0304	1	51
3141	123.008142000	0x0304	1	51
3143	123.070342000	0x0304	1	51
3145	123.071943000	0x0304	1	51
3147	123.133624000	0x0304	1	51
3149	123.135568000	0x0304	1	51
3151	123.199657000	0x0304	1	51
3153	123.201173000	0x0304	1	51
3155	123.261249000	0x0304	1	51
3157	123.262929000	0x0304	1	51
3159	123.326115000	0x0304	1	51
3161	123.327759000	0x0304	1	51
3163	123.390053000	0x0304	1	51
3165	123.391585000	0x0304	1	51
3167	123.453323000	0x0304	1	51
3169	123.454865000	0x0304	1	51
3171	123.518504000	0x0304	1	51
3173	123.519953000	0x0304	1	51
3175	123.581537000	0x0304	1	51
3177	123.583124000	0x0304	1	51
3179	123.645513000	0x0304	1	51
3181	123.646939000	0x0304	1	51
3183	123.710727000	0x0304	1	51
3185	123.712105000	0x0304	1	51
3187	123.773697000	0x0304	1	51
3189	123.774906000	0x0304	1	51
3191	123.839389000	0x0304	1	51
3193	123.840856000	0x0304	1	51
3195	123.901353000	0x0304	1	51
3197	123.965579000	0x0304	1	51
3199	123.967262000	0x0304	1	51
3201	124.029424000	0x0304	1	51
3203	124.095635000	0x0304	1	51
3205	124.157345000	0x0304	1	51
3207	124.158986000	0x0304	1	51
3209	124.222685000	0x0304	1	51
3211	124.224339000	0x0304	1	51
3213	124.285840000	0x0304	1	51
3215	124.351346000	0x0304	1	51
3217	124.352945000	0x0304	1	51
3219	124.413746000	0x0304	1	51
3221	124.478560000	0x0304	1	51
3223	124.541381000	0x0304	1	51
3225	124.543038000	0x0304	1	51
3227	124.607071000	0x0304	1	51
3229	124.669709000	0x0304	1	51
3231	124.671144000	0x0304	1	51
3233	124.734886000	0x0304	1	51
3235	124.736417000	0x0304	1	51
3237	124.797813000	0x0304	1	51
3239	124.799317000	0x0304	1	51
3241	124.862703000	0x0304	1	51
3243	124.864337000	0x0304	1	51
3245	124.925953000	0x0304	1	51
3247	124.927334000	0x0304	1	51
3249	124.991644000	0x0304	1	51
3251	124.993333000	0x0304	1	51
3253	125.053213000	0x0304	1	51
3255	125.054590000	0x0304	1	51
3257	125.117371000	0x0304	1	51
3259	125.118898000	0x0304	1	51
3261	125.181471000	0x0304	1	51
3263	125.183111000	0x0304	1	51
3265	125.246838000	0x0304	1	51
3267	125.248435000	0x0304	1	51
3269	125.311026000	0x0304	1	51
3271	125.312695000	0x0304	1	51
3273	125.374975000	0x0304	1	51
3275	125.376482000	0x0304	1	51
3277	125.437577000	0x0304	1	51
3279	125.438986000	0x0304	1	51
3281	125.502765000	0x0304	1	51
3283	125.504265000	0x0304	1	51
3285	125.567065000	0x0304	1	51
3287	125.632204000	0x0304	1	51
3289	125.695129000	0x0304	1	51
3291	125.759161000	0x0304	1	51
3293	125.822801000	0x0304	1	51
3295	125.887286000	0x0304	1	51
3297	125.950773000	0x0304	1	51
3299	125.952487000	0x0304	1	51
3301	126.014874000	0x0304	1	51
3303	126.078690000	0x0304	1	51
3305	126.141452000	0x0304	1	51
3307	126.207099000	0x0304	1	51
3309	126.208654000	0x0304	1	51
3311	126.270466000	0x0304	1	51
3313	126.272111000	0x0304	1	51
3315	126.334561000	0x0304	1	51
3317	126.398165000	0x0304	1	51
3319	126.399733000	0x0304	1	51
3321	126.461844000	0x0304	1	51
3323	126.463445000	0x0304	1	51
3325	126.526173000	0x0304	1	51
3327	126.527738000	0x0304	1	51
3329	126.591108000	0x0304	1	51
3331	126.592606000	0x0304	1	51
3333	126.653932000	0x0304	1	51
3335	126.655460000	0x0304	1	51
3337	126.718038000	0x0304	1	51
3339	126.719649000	0x0304	1	51
3341	126.782472000	0x0304	1	51
3343	126.784161000	0x0304	1	51
3345	126.848035000	0x0304	1	51
3347	126.849652000	0x0304	1	51
3349	126.910034000	0x0304	1	51
3351	126.911653000	0x0304	1	51
3353	126.974900000	0x0304	1	51
3355	126.976366000	0x0304	1	51
3357	127.037429000	0x0304	1	51
3359	127.102073000	0x0304	1	51
3361	127.166218000	0x0304	1	51
3363	127.231659000	0x0304	1	51
3365	127.295008000	0x0304	1	51
3367	127.359147000	0x0304	1	51
3369	127.422887000	0x0304	1	51
3371	127.485850000	0x0304	1	51
3373	127.549346000	0x0304	1	51
3375	127.550940000	0x0304	1	51
3377	127.614106000	0x0304	1	51
3379	127.615515000	0x0304	1	51
3381	127.677800000	0x0304	1	51
3383	127.679150000	0x0304	1	51
3385	127.742789000	0x0304	1	51
3387	127.744480000	0x0304	1	51
3389	127.807167000	0x0304	1	51
3391	127.808866000	0x0304	1	51
3393	127.871390000	0x0304	1	51
3395	127.872892000	0x0304	1	51
3397	127.933615000	0x0304	1	51
3399	127.935175000	0x0304	1	51
3401	127.998690000	0x0304	1	51
3403	127.999681000	0x0304	1	51
3405	128.062103000	0x0304	1	51
3407	128.063007000	0x0304	1	51
3409	128.127439000	0x0304	1	51
3411	128.128983000	0x0304	1	51
3413	128.190699000	0x0304	1	51
3415	128.192502000	0x0304	1	51
3417	128.255295000	0x0304	1	51
3419	128.256648000	0x0304	1	51
3421	128.318921000	0x0304	1	51
3423	128.320407000	0x0304	1	51
3425	128.382400000	0x0304	1	51
3427	128.384016000	0x0304	1	51
3429	128.446974000	0x0304	1	51
3431	128.448543000	0x0304	1	51
3433	128.509759000	0x0304	1	51
3435	128.511320000	0x0304	1	51
