239	31.081021000	0x80	6			1026
241	31.082221000	0x80	6			1026
243	31.083504000	0x80	6			1026
245	31.084657000	0x80	6			1026
247	31.085704000	0x80	6			1026
249	31.086549000	0xa1				
251	31.088028000	0x80	6			1026
253	31.089250000	0x80	6			1026
255	31.089970000	0x80	6			1026
257	31.090768000	0x80	6			1026
259	31.091935000	0x80	6			1026
261	31.092944000	0x80	6			1026
263	31.094116000	0x80	6			1026
265	31.094934000	0x80	6			1026
267	31.095977000	0x80	6			1026
269	31.097066000	0x80	6			1026
271	31.098070000	0x80	6			1026
273	31.099129000	0x80	6			1026
275	31.100883000	0x80	6			1026
277	31.102006000	0x80	6			1026
279	31.103389000	0x80	6			1026
281	31.104729000	0x80	6			1026
283	31.105923000	0x80	6			1026
285	31.106956000	0x80	6			1026
287	31.108074000	0x80	6			1026
289	31.109094000	0x80	6			1026
291	31.499226000	0x21				
293	31.500391000	0xa1				
297	31.501234000	0x21				
299	31.502962000	0xa1				
301	31.664371000	0x21				
303	31.666341000	0x80	6			1026
305	31.667480000	0x80	6			1026
307	31.668665000	0x80	6			1026
309	31.669684000	0x80	6			1026
311	31.671096000	0x80	6			1026
313	31.672012000	0x80	6			1026
315	31.673102000	0x80	6			1026
317	31.674074000	0x80	6			1026
319	31.675241000	0x80	6			1026
321	31.676707000	0x80	6			1026
323	31.678085000	0x80	6			1026
325	31.679072000	0x80	6			1026
327	31.680744000	0x80	6			1026
329	31.682097000	0x80	6			1026
331	31.683713000	0x80	6			1026
333	31.684801000	0x80	6			1026
335	31.686199000	0x80	6			1026
337	31.687487000	0x80	6			1026
339	31.688465000	0x80	6			1026
341	31.689647000	0x80	6			1026
343	31.690521000	0xa1				
345	31.692058000	0x80	6			1026
347	31.693144000	0x80	6			1026
349	31.694077000	0x80	6			1026
351	31.695194000	0x80	6			1026
353	31.696774000	0x80	6			1026
355	31.697794000	0x80	6			1026
357	31.698803000	0x80	6			1026
359	31.699834000	0x80	6			1026
361	31.700856000	0x80	6			1026
363	31.702183000	0x80	6			1026
365	31.703208000	0x80	6			1026
367	31.704209000	0x80	6			1026
369	31.705607000	0x80	6			1026
371	31.707112000	0x80	6			1026
373	31.708760000	0x80	6			1026
375	31.709688000	0x80	6			1026
377	31.710896000	0x80	6			1026
379	31.711973000	0x80	6			1026
381	31.713076000	0x80	6			1026
383	31.714192000	0x80	6			1026
385	32.071910000	0x21				
387	32.073230000	0x21				
389	32.074696000	0xa1				
393	32.078800000	0x21				
395	32.080347000	0xa1				
397	32.081605000	0x21				
399	32.082943000	0xa1				
401	33.325004000	0x21				
403	33.326424000	0x21				
405	33.328272000	0x80	6			1026
408	33.329250000	0x80	6			1026
411	33.330414000	0x80	6			1026
413	33.331765000	0x80	6			1026
415	33.332832000	0x80	6			1026
417	33.333831000	0x80	6			1026
419	33.335005000	0x80	6			1026
421	33.335767000	0x80	6			1026
423	33.336930000	0x80	6			1026
425	33.338316000	0x80	6			1026
427	33.339163000	0x80	6			1026
429	33.340041000	0x80	6			1026
431	33.341548000	0x80	6			1026
433	33.343021000	0x80	6			1026
435	33.344536000	0x80	6			1026
437	33.345772000	0x80	6			1026
439	33.347033000	0x80	6			1026
441	33.348303000	0x80	6			1026
443	33.348969000	0x80	6			1026
445	33.349966000	0x80	6			1026
447	33.350931000	0xa1				
449	33.352121000	0x21				
450	33.352148000	0x21				
452	33.353367000	0xa1				
454	33.355322000	0x80	6			1026
457	33.356924000	0x80	6			1026
459	33.357780000	0x80	6			1026
460	33.358047000	0x21				
462	33.359079000	0x80	6			1026
464	33.360253000	0xa1				
466	33.361418000	0x80	6			1026
469	33.363150000	0x80	6			1026
471	33.364071000	0x80	6			1026
473	33.365042000	0x80	6			1026
475	33.366181000	0x80	6			1026
477	33.367401000	0x80	6			1026
479	33.368606000	0x80	6			1026
480	33.368999000	0x21				
482	33.370003000	0x80	6			1026
484	33.371491000	0xa1				
486	33.372965000	0x80	6			1026
490	33.373220000	0x21				
492	33.374142000	0x80	6			1026
494	33.375164000	0xa1				
